ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
l2cache, FlushLineInv_recv, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
l2cache, GetSResp_recv, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
l2cache, GetXResp_recv, , Accumulator, 4993093128, 0, 750002, 750002, 750002, 1, 1
l2cache, WriteResp_recv, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
l2cache, FlushLineResp_recv, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
l2cache, PutS_recv, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
l2cache, PutM_recv, , Accumulator, 4993093128, 0, 249826, 249826, 249826, 1, 1
l2cache, PutE_recv, , Accumulator, 4993093128, 0, 499667, 499667, 499667, 1, 1
l2cache, PutX_recv, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
l2cache, Inv_recv, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
l2cache, ForceInv_recv, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
l2cache, Fetch_recv, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
l2cache, FetchInv_recv, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
l2cache, FetchInvX_recv, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
l2cache, FetchResp_recv, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
l2cache, FetchXResp_recv, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
l2cache, NACK_recv, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
l2cache, AckInv_recv, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
l2cache, AckPut_recv, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
l2cache, MSHR_occupancy, , Accumulator, 4993093128, 0, 180209869, 2468391135, 13279503, 0, 15
l2cache, Bank_conflicts, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
memory, requests_received_GetS, , Accumulator, 4993093128, 0, 621100, 621100, 621100, 1, 1
memory, requests_received_GetSX, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
memory, requests_received_GetX, , Accumulator, 4993093128, 0, 128905, 128905, 128905, 1, 1
memory, requests_received_Write, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
memory, requests_received_PutM, , Accumulator, 4993093128, 0, 248610, 248610, 248610, 1, 1
memory, outstanding_requests, , Accumulator, 4993093128, 0, 17756866, 319045782, 998618, 0, 21
memory, latency_GetS, , Accumulator, 4993093128, 0, 11421207, 211688931, 621097, 7, 21
memory, latency_GetSX, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
memory, latency_GetX, , Accumulator, 4993093128, 0, 2181452, 37009562, 128905, 10, 19
memory, latency_Write, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
memory, latency_PutM, , Accumulator, 4993093128, 0, 4154179, 70347487, 248609, 11, 20
memory, cycles_with_issue, , Accumulator, 4993093128, 0, 998615, 998615, 998615, 1, 1
memory, cycles_attempted_issue_but_rejected, , Accumulator, 4993093128, 0, 0, 0, 0, 0, 0
memory, total_cycles, , Accumulator, 4993093128, 0, 998618, 997237909924, 1, 998618, 998618
